id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26914466,Acogedor en primera línea de playa,93449733,Paloma,POBLATS DEL NORD,RAFALELL-VISTABELLA,39.56102,-0.28815,Entire home/apt,65,2,13,2019-02-24,1.94,1,215
26916273,Apartamento acogedor a un paso del centro con wifi,150592217,Laura,CAMPANAR,LES TENDETES,39.48284,-0.3823,Entire home/apt,65,2,18,2019-02-17,2.66,1,63
26930146,Fantástico piso en Costa de Valencia,200778878,Soraya,CAMINS AL GRAU,LA CREU DEL GRAU,39.46098,-0.34388,Entire home/apt,60,3,32,2019-02-21,4.68,1,26
26931330,Acogedor Apartamento en el Centro.,15427992,Alfonso,EXTRAMURS,LA ROQUETA,39.46746,-0.3788,Entire home/apt,53,2,19,2019-02-24,2.65,10,126
26933801,APARTAMENTO EN EL ANTIGUO CAUCE DEL RÍO TURIA,168419631,Marta,CAMPANAR,LES TENDETES,39.48309,-0.38318,Entire home/apt,70,2,9,2019-01-31,1.24,3,290
26934670,Mediterráneo 19,178009159,Anastasiia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4684,-0.32978,Entire home/apt,73,3,10,2019-02-18,1.48,4,292
26936693,The perfect studio in Valencia for 2PAX,198839932,Jose Vicente,CIUTAT VELLA,EL CARME,39.47803,-0.37798,Entire home/apt,60,3,20,2019-02-26,2.84,1,230
26938413,Apartamento 10B,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47724,-0.37791,Entire home/apt,152,1,0,,,24,143
26938445,Apartamento 11B,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47696,-0.37887,Entire home/apt,146,2,0,,,24,128
26938447,Apartamento 12A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47849,-0.3773,Entire home/apt,136,1,0,,,24,140
26938467,Apartamento 1B,102196656,Gabriel,CIUTAT VELLA,LA SEU,39.47659,-0.37738,Entire home/apt,136,1,0,,,24,143
26938490,Apartamento 2A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47722,-0.37795,Entire home/apt,136,1,0,,,24,127
26938526,Welcomer apartments 2B,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47801,-0.37748,Entire home/apt,123,1,0,,,24,92
26938551,Apartamento 3B,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47774,-0.37772,Entire home/apt,136,1,0,,,24,155
26938578,Apartamento 4A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47848,-0.37891,Entire home/apt,131,1,0,,,24,126
26938601,Apartamento 4B,102196656,Gabriel,CIUTAT VELLA,LA SEU,39.47693,-0.37767,Entire home/apt,109,1,0,,,24,91
26938624,Apartamento 5B,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47773,-0.37789,Entire home/apt,109,1,0,,,24,92
26938631,Apartamento 7B,102196656,Gabriel,CIUTAT VELLA,LA SEU,39.47699,-0.37721,Entire home/apt,136,1,0,,,24,144
26938661,Apartamento 8A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47678,-0.37879,Entire home/apt,131,1,0,,,24,139
26938686,Apartamento 8B,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47795,-0.37885,Entire home/apt,113,1,0,,,24,86
26938711,Apartamento 9B,102196656,Gabriel,CIUTAT VELLA,LA SEU,39.4765,-0.37706,Entire home/apt,136,1,1,2019-01-07,0.57,24,130
26938747,Estudio 10A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47701,-0.37842,Entire home/apt,98,1,1,2018-11-25,0.31,24,147
26938772,Estudio 11A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47696,-0.37918,Entire home/apt,98,1,1,2018-10-30,0.25,24,94
26938796,Estudio 13A,102196656,Gabriel,CIUTAT VELLA,LA SEU,39.47681,-0.37742,Entire home/apt,98,1,0,,,24,176
26938834,Estudio 5A,102196656,Gabriel,CIUTAT VELLA,LA SEU,39.47638,-0.37902,Entire home/apt,98,1,1,2018-12-02,0.34,24,126
26938835,Estudio 6A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47703,-0.37843,Entire home/apt,98,1,0,,,24,129
26938860,Estudio 9A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47851,-0.37848,Entire home/apt,94,1,0,,,24,157
26938895,Estudio S 3A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47661,-0.37902,Entire home/apt,83,1,0,,,24,152
26938955,Welcomer apartments Twin 14A,102196656,Gabriel,CIUTAT VELLA,EL CARME,39.47666,-0.37843,Entire home/apt,101,1,0,,,24,141
26943284,Ruzafa bedroom city views 1 pax WIFI+A/C,202727936,Mar,L'EIXAMPLE,RUSSAFA,39.46148,-0.36852,Private room,30,7,1,2018-09-08,0.17,1,89
26943818,Room with balcony for students in la Zaidía,172993215,Help,LA SAIDIA,TRINITAT,39.48226,-0.371,Private room,22,7,0,,,65,242
26949683,Apartamento en València- Centro Histórico,40365679,David,CIUTAT VELLA,LA XEREA,39.47257,-0.37246,Entire home/apt,54,1,18,2019-02-10,2.43,4,321
26951498,BÚHO HOUSE SINGLE ROOM,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47394,-0.37108,Private room,25,1,33,2019-02-17,4.58,15,153
26954448,Hermoso piso en Valencia para 8 personas NUEVO,57101174,Francisco,ALGIROS,CIUTAT JARDI,39.47154,-0.3486,Entire home/apt,99,15,2,2018-08-21,0.30,2,42
26956280,BÚHO HOUSE HABITACIÓN DOBLE,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47377,-0.37177,Private room,35,1,36,2019-02-27,4.86,15,159
26956351,5 SENSES APARTMENT,202827740,Ramón,POBLATS MARITIMS,LA MALVA-ROSA,39.48157,-0.32815,Entire home/apt,75,1,1,2019-01-30,1,1,83
26956688,BÚHO HOUSE SUITE DOBLE,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47365,-0.37251,Private room,45,1,17,2019-02-24,2.29,15,145
26956945,BÚHO HOUSE SUITE DOUBLE SUPERIOR ROOM WITH BALCONY,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47538,-0.3724,Private room,49,1,39,2019-02-10,5.27,15,138
26958221,"Habitación baño privado, tv y AA a 5 min Valencia.",158322309,Carlos,POBLATS DEL SUD,LA TORRE,39.43532,-0.39049,Private room,20,1,22,2019-02-23,2.93,1,361
26986075,Apartment  City of Arts,203029732,Ovi,QUATRE CARRERES,NA ROVELLA,39.45618,-0.36152,Entire home/apt,38,1,56,2019-02-11,7.74,2,38
26990952,Apartamentos acogedores cerca del lago y metro,100335499,Karina,L'OLIVERETA,SOTERNES,39.47178,-0.40596,Entire home/apt,45,1,12,2019-01-07,1.86,1,176
26993888,#4 Spacious twin bedrooms in central location,158108193,Rosario,QUATRE CARRERES,MONT-OLIVET,39.4588,-0.36824,Private room,30,2,0,,,4,6
27013617,BÚHO HOUSE SUITE DOUBLE SUPERIOR ROOM WITH BALCONY,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47333,-0.37061,Private room,49,1,14,2019-02-24,2.09,15,152
27013946,.,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47387,-0.37244,Private room,49,1,28,2019-02-24,3.82,15,101
27014295,Buho House Suite Superior,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47476,-0.3718,Private room,49,1,7,2019-02-23,0.98,15,152
27014310,Buho House Suite Superior,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47416,-0.37084,Private room,49,1,11,2019-02-01,1.49,15,154
27015869,Modern and bright apartment,154048802,John & Rene,POBLATS MARITIMS,LA MALVA-ROSA,39.47768,-0.32929,Entire home/apt,79,3,3,2019-01-02,0.43,7,351
27018043,Scandinavian apt close to the beach -6 people-,196581191,Pieter,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47074,-0.33262,Entire home/apt,85,3,13,2019-02-22,1.99,1,184
27019994,BÚHO HOUSE SUITE MATRIMONIO,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47322,-0.37051,Private room,45,1,44,2019-02-22,5.95,15,146
27020078,BÚHO HOUSE SUITE PRESIDENCIAL,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47464,-0.37059,Private room,79,1,14,2019-01-22,1.88,15,123
27020087,BÚHO HOUSE SUITE SUPERIOR,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47393,-0.37067,Private room,49,1,35,2019-02-20,5.00,15,125
27020092,BÚHO HOUSE SUITE DOBLE,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47504,-0.37241,Private room,45,1,13,2019-02-17,1.81,15,143
27020422,Buho House Single Room,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47496,-0.37057,Private room,25,1,34,2019-02-18,4.66,15,155
27020431,Buho house Single Room,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.47481,-0.37061,Private room,25,1,17,2019-02-18,2.30,15,157
27020627,BÚHO HOUSE HABITACIÓN MATRIMONIO,202787957,Cristian,CIUTAT VELLA,LA XEREA,39.4747,-0.37062,Private room,35,1,33,2019-02-23,4.44,15,153
27022089,Beach loft near Malvarossa seaside & the Marina,2906329,Clara,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46315,-0.3306,Entire home/apt,150,3,3,2018-11-19,0.45,1,362
27027426,CUTE in the PARK,62133484,Bea & Enrico,LA SAIDIA,TRINITAT,39.48283,-0.36914,Entire home/apt,49,3,17,2019-02-23,2.51,2,66
27037885,Studio  City of Arts,203029732,Ovi,QUATRE CARRERES,NA ROVELLA,39.45614,-0.36256,Entire home/apt,31,1,30,2019-02-03,4.23,2,47
27040841,Central Park Apartment Valencia,15304539,José Luis,QUATRE CARRERES,MALILLA,39.45502,-0.37584,Entire home/apt,45,3,10,2019-01-02,1.39,1,74
27041561,Apartment HISTORIC CENTRE- VALENCIA,200976808,Joan Andreu,LA SAIDIA,MORVEDRE,39.48554,-0.37765,Entire home/apt,50,4,24,2019-02-01,3.62,2,158
27042153,"Private room with own bathroom, Valencia",2934789,Beatriz,LA SAIDIA,MORVEDRE,39.48284,-0.37492,Private room,30,1,8,2019-01-06,1.29,1,150
27042858,"""Familiar Room"" en Boutique Creative Rooms",201820080,Creative,CIUTAT VELLA,EL MERCAT,39.47162,-0.37743,Private room,100,1,0,,,4,302
27042969,Lovely apartment in the HEART of Valencia -8PAX-,16600273,Jose Antonio,CAMINS AL GRAU,LA CREU DEL GRAU,39.462,-0.3442,Entire home/apt,60,3,7,2019-02-18,1.06,1,167
27043019,Habitacion  triple cerca de la playa de Valencia.,126273383,Lourdes,PATRAIX,SAFRANAR,39.45678,-0.39287,Private room,37,3,1,2018-08-20,0.16,8,358
27043825,"""Suite Superior"" en Boutique Creative Rooms",201820080,Creative,CIUTAT VELLA,SANT FRANCESC,39.47186,-0.37597,Private room,100,1,0,,,4,323
27044163,"""Doble Superior"" en Boutique Creative Rooms",201820080,Creative,CIUTAT VELLA,SANT FRANCESC,39.47019,-0.37785,Private room,100,1,0,,,4,328
27045938,ApartUP Cabanyal Market. WiFi + AACC + 6 Pax,14182776,Alberto,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46807,-0.33139,Entire home/apt,65,1,0,,,49,259
27049478,Cozy attic in Valencia,193828181,Juan Luis,CAMINS AL GRAU,ALBORS,39.46918,-0.35346,Entire home/apt,80,4,10,2018-10-14,1.54,1,311
27055103,HABITACION DOBLE EN LA CIUDAD DE LAS ARTES,154659186,Josefina,CAMINS AL GRAU,CAMI FONDO,39.46282,-0.35163,Private room,100,3,0,,,2,7
27056835,MANIFICIENT APARTMENT CLOSED TO BEACH,193269509,Mercedes,ALGIROS,L'ILLA PERDUDA,39.46649,-0.33697,Entire home/apt,60,4,14,2019-01-22,2.50,2,132
27056958,"Lovely, light apartment at perfect location",154048802,John & Rene,POBLATS MARITIMS,LA MALVA-ROSA,39.47593,-0.32979,Entire home/apt,85,3,1,2018-08-21,0.16,7,180
27059039,Double room,58999385,Lyudmila,RASCANYA,TORREFIEL,39.49465,-0.37529,Private room,20,1,2,2018-10-25,0.43,1,334
27059085,LUXURY APARTMENT,80869460,Luz Frine,CIUTAT VELLA,EL PILAR,39.47318,-0.38352,Entire home/apt,75,2,24,2019-02-20,3.35,6,65
27059567,Dos habitaciones en apartamento en la playa,74092847,Eva,POBLATS DEL SUD,EL SALER,39.35567,-0.32242,Private room,32,2,11,2019-01-07,1.49,1,105
27066358,TU TRANQUILIDAD ESTA AQUI !!,96951638,Ester,POBLATS MARITIMS,NATZARET,39.45361,-0.33266,Private room,35,1,0,,,3,362
27072026,"Luz, confort y autenticidad en el centro histórico",72114115,Bego,CIUTAT VELLA,EL CARME,39.4781,-0.37788,Entire home/apt,45,2,20,2019-02-24,2.79,1,184
27072541,Apartment with Jacuzzi Fast internet Free Wifi 5,203710553,Rosgil,BENICALAP,BENICALAP,39.49023,-0.38738,Entire home/apt,48,1,39,2019-02-25,5.91,2,341
27074043,Penthouse/City Center + wifi,176589020,Cirilo Penthouse,L'EIXAMPLE,EL PLA DEL REMEI,39.469,-0.36534,Entire home/apt,60,1,0,,,2,88
27075792,Apartamento centro Valencia. 5 pers. Terraza. Wifi,51684700,Sara,CAMPANAR,LES TENDETES,39.48246,-0.38449,Entire home/apt,100,2,0,,,2,229
27077953,Ms Rogers,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47201,-0.37949,Entire home/apt,109,1,0,,,137,269
27079717,RENOVATED APARTMENT AT THE BEACH ZONE OF VALENCIA,2037083,Isabel,POBLATS MARITIMS,LA MALVA-ROSA,39.4819,-0.32782,Entire home/apt,74,7,2,2018-12-19,0.31,28,145
27080985,Very bright 2 bedrooms' flat close to Marina Real,203277447,Josee,POBLATS MARITIMS,EL GRAU,39.46163,-0.33377,Entire home/apt,75,4,2,2018-11-21,0.38,1,36
27081398,"Apartamento en Alboraya, playa Patacona .",94072196,Javier,POBLATS MARITIMS,LA MALVA-ROSA,39.48792,-0.32604,Entire home/apt,63,4,3,2018-09-11,0.46,1,254
27082519,Habitación triple cerca de plaza España,174582539,Julio César,EXTRAMURS,ARRANCAPINS,39.46578,-0.38489,Private room,50,1,0,,,4,59
27082576,Habitación individual cerca de Plaza España,174582539,Julio César,EXTRAMURS,ARRANCAPINS,39.4658,-0.38566,Private room,12,1,14,2018-10-28,1.96,4,71
27084812,Se alquila habitación por noche. 30€,203808694,Dumitrache,QUATRE CARRERES,LA FONTETA S.LLUIS,39.44412,-0.36855,Private room,30,1,3,2018-11-18,0.43,1,363
27107666,Amazing in Town Hall Square,123160301,Eric,CIUTAT VELLA,SANT FRANCESC,39.47118,-0.37573,Entire home/apt,105,2,7,2019-02-24,1.04,17,140
27109062,Fully equipped apartement near port and sea,649237,Michael,POBLATS MARITIMS,EL GRAU,39.46043,-0.33511,Entire home/apt,70,3,15,2019-01-05,2.14,1,158
27110427,"VIP ""angel"" Terrace,Netflix  in Russafa from €39",199501333,Gia,QUATRE CARRERES,EN CORTS,39.45684,-0.36984,Entire home/apt,39,1,37,2019-02-25,5.29,2,275
27110453,Habitación con baño privado en València,202831552,Enrique,EL PLA DEL REAL,EXPOSICIO,39.47427,-0.36364,Private room,35,1,6,2018-09-26,0.85,5,12
27111095,"VIP  ""sarel"",Terrace,Netflix,  in Russafa from 39€",199501333,Gia,QUATRE CARRERES,EN CORTS,39.45687,-0.37109,Entire home/apt,43,1,43,2019-02-18,6.23,2,183
27126457,Habitación luminosa en Mestalla,202831552,Enrique,EL PLA DEL REAL,EXPOSICIO,39.47555,-0.36346,Private room,18,1,7,2019-02-23,1.00,5,12
27129550,WARM AND COZY HOUSE CLOSED TO CENTER,204228727,Belen,LA SAIDIA,TORMOS,39.48768,-0.37742,Entire home/apt,65,4,31,2019-02-15,4.33,1,127
27129993,Private room in penthouse,35091858,Martin,LA SAIDIA,MARXALENES,39.48655,-0.38366,Private room,28,2,4,2019-02-21,0.96,1,223
27131327,Peris y Valero Flat,12044109,Invalencia,L'EIXAMPLE,RUSSAFA,39.45782,-0.37429,Entire home/apt,80,3,6,2019-02-24,0.91,8,160
27132647,Beautiful apartment close to the beach,45002201,Adriana,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47003,-0.33069,Entire home/apt,65,1,6,2019-01-02,0.95,2,348
27149970,Amplio y bonito apartamento en Ruzafa Valencia,3690047,Macarena,L'EIXAMPLE,RUSSAFA,39.46073,-0.37615,Entire home/apt,90,31,0,,,6,247
27152248,Habitación con encanto en el centro de Valencia,27519133,Emigdio,CIUTAT VELLA,LA SEU,39.47484,-0.37623,Private room,35,2,15,2018-12-09,2.16,1,81
27152250,City Center Valencia 2,90952271,Fran,EXTRAMURS,LA ROQUETA,39.46582,-0.38018,Entire home/apt,60,2,18,2019-01-28,3.00,2,141
27153070,Your sweet home,148766179,Antonia,EXTRAMURS,ARRANCAPINS,39.46022,-0.38455,Private room,25,1,5,2018-09-20,0.76,4,361
27155470,Cool apartment + most central location ever+4PAX,204425249,Paula,CIUTAT VELLA,EL MERCAT,39.47377,-0.37725,Entire home/apt,75,3,9,2019-01-31,1.48,1,138
27160039,Parterre,192274105,Living Valencia,CIUTAT VELLA,LA XEREA,39.47387,-0.37126,Entire home/apt,44,1,0,,,38,69
27178805,"Las Arenas - Sun, sea, beachlife, terrace!",11152830,Susanne Y Mario,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46713,-0.32618,Entire home/apt,37,2,5,2019-01-28,1.09,1,15
27184069,Apartamento 1 línea playa El Perellonet,62507456,Susana,POBLATS DEL SUD,EL PERELLONET,39.27903,-0.27734,Entire home/apt,59,6,1,2018-08-10,0.15,1,320
27185127,Confort 5* en piso de barrio para 6. Descúbrelo!,10166312,Cristian,ALGIROS,L'AMISTAT,39.47104,-0.35208,Entire home/apt,37,1,20,2019-02-17,2.88,4,269
27186683,Amazing location by the beach in Valencia - new,493197,Kim,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47005,-0.32488,Entire home/apt,185,4,0,,,1,87
27200399,COLÓN VIP CENTER VALÉNCIA BEACH-2,204753381,Carmen,L'EIXAMPLE,EL PLA DEL REMEI,39.46674,-0.37445,Entire home/apt,75,2,26,2019-02-17,4.46,3,185
27201483,COLÓN VIP CENTER VALÉNCIA BEACH-1,204753381,Carmen,L'EIXAMPLE,EL PLA DEL REMEI,39.46772,-0.37288,Entire home/apt,75,2,28,2019-02-25,3.91,3,164
27212344,fascinante piso en el barrio de ruzafa de Valencia,3690047,Macarena,L'EIXAMPLE,RUSSAFA,39.46035,-0.37588,Entire home/apt,95,30,0,,,6,149
27221033,Ayora Garden,14182776,Alberto,CAMINS AL GRAU,AIORA,39.46792,-0.34595,Entire home/apt,62,1,3,2018-11-18,0.45,49,358
27223993,Céntrico con terraza soleada y barbacoa,205015263,Dioni,L'EIXAMPLE,LA GRAN VIA,39.46514,-0.36681,Entire home/apt,70,1,34,2019-02-17,5.05,1,85
27231557,Cabanyal Beach & Port Valencia,78678171,Sergi,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46426,-0.32837,Entire home/apt,39,3,3,2018-11-18,0.47,2,115
27242348,Luminoso apartamento con hermosas vistas y piscina,202764416,Anyels,CAMPANAR,SANT PAU,39.48005,-0.41633,Private room,21,2,7,2019-01-30,1.01,2,80
27246179,"Piso acogedor, reformado con excelente ubicación!!",175648938,Paola,QUATRE CARRERES,EN CORTS,39.45348,-0.36881,Entire home/apt,35,1,30,2019-02-26,4.64,1,26
27246379,four rooms,59460881,Stark Investment Spain Sl,PATRAIX,VARA DE QUART,39.46212,-0.39869,Entire home/apt,70,2,3,2018-12-03,0.44,4,68
27249654,Casa Botànic - Cozy and Warm apartment,54533841,Rodolfo,EXTRAMURS,EL BOTANIC,39.47342,-0.38644,Entire home/apt,85,2,8,2019-02-20,2.35,1,170
27251955,Magnifico piso céntrico !!!!,12686741,Adriana Cristina,EXTRAMURS,EL BOTANIC,39.46985,-0.38377,Entire home/apt,33,1,23,2019-02-25,3.17,4,79
27254126,"Casco antiguo, el Carmen.",123160301,Eric,CIUTAT VELLA,EL CARME,39.4781,-0.37823,Entire home/apt,50,2,8,2019-02-22,1.19,17,153
27255276,"Ruzafa, centro ciudad. Terraza-Wifi.",123160301,Eric,L'EIXAMPLE,RUSSAFA,39.46444,-0.37556,Entire home/apt,65,2,26,2019-02-23,3.63,17,140
27258211,Amplio y cómodo apartamento con parking (7 pax),205311222,Jose Y Diana,JESUS,SANT MARCEL.LI,39.44373,-0.39299,Entire home/apt,69,2,3,2018-08-21,0.44,1,317
27259117,Acogedor apartamento en el centro con parking,205318512,Pablo,BENIMACLET,BENIMACLET,39.48777,-0.36799,Entire home/apt,80,3,17,2019-02-21,2.51,1,349
27270510,Spacious villa with swimming-pool,142945216,Loic,POBLATS DEL SUD,EL PERELLONET,39.30163,-0.28992,Entire home/apt,155,5,0,,,5,365
27275970,OLYMPIA,2031049,Carrera,CIUTAT VELLA,EL MERCAT,39.47152,-0.37807,Entire home/apt,130,2,0,,,6,337
27276196,"ESTANCIA EN VALENCIA / SÉJOUR À VALENCIA, ESPAÑA",205470481,Geno / Geneviève,L'OLIVERETA,TRES FORQUES,39.46706,-0.40225,Private room,15,1,3,2018-11-18,0.44,2,358
27276219,Valencia: appartamento cabañyal playa,10898044,Dominique,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46347,-0.33058,Entire home/apt,90,3,4,2018-11-19,0.76,1,171
27278049,A home for your family holidays near the center,25486714,Alejandro,LA SAIDIA,MORVEDRE,39.48604,-0.37219,Entire home/apt,70,5,1,2018-08-18,0.15,1,21
27279585,Modern LOFT  CABANYAL BEACH VALENCIA,187064582,Juan Y Andres,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46312,-0.33007,Entire home/apt,85,2,7,2018-12-03,1.01,1,354
27287541,"Nice loft in Valencia, close to Mall and river",42712870,Jaime,PATRAIX,SANT ISIDRE,39.45304,-0.40758,Entire home/apt,50,3,2,2019-01-04,0.29,2,353
27289498,Sientete como en casa,53622577,Mimi,QUATRE CARRERES,LA FONTETA S.LLUIS,39.44436,-0.3667,Private room,78,1,0,,,1,364
27300849,Céntrico Apartamento Valencia - City Center Loft,205206969,Areceli,CIUTAT VELLA,SANT FRANCESC,39.47088,-0.37266,Entire home/apt,69,1,2,2018-12-02,0.58,1,190
27301134,"Trendy appartement in Cabanyal ,vlakbij las arenas",8218280,Marleen,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47084,-0.3299,Entire home/apt,60,4,9,2018-12-03,1.36,1,224
27301622,Playa Valencia Malvarrosa/ Mar Primera Línea Playa,205684109,Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46846,-0.3261,Entire home/apt,100,1,1,2018-09-08,0.17,2,252
27304210,Stone Loft by the Beach with Large Kitchen and Terrace,180956295,Carlos,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46739,-0.33182,Entire home/apt,79,2,36,2019-02-26,5.29,1,279
27307723,"Lovely apartment in Ruzafa, Valencia",72723072,Mercedes,L'EIXAMPLE,RUSSAFA,39.46063,-0.37606,Entire home/apt,60,4,0,,,1,6
27307747,Habitación individual en el Centro de Valencia,347423,Pere,CIUTAT VELLA,SANT FRANCESC,39.47113,-0.37286,Private room,29,1,3,2019-01-05,0.65,3,90
27310223,Casa particular en Valencia,205756064,Kety,L'OLIVERETA,SOTERNES,39.47214,-0.4139,Private room,15,2,9,2019-02-04,1.48,1,164
27328607,Apartamento en Algirós,13516508,Agustí,CAMINS AL GRAU,ALBORS,39.46709,-0.35532,Entire home/apt,150,8,0,,,1,28
27335581,"Beach apartment, close to Marina Real.",144159493,Victor,POBLATS MARITIMS,EL GRAU,39.45994,-0.33392,Entire home/apt,90,2,2,2018-09-22,0.38,1,351
27336358,King Bed,48575510,Charbel,RASCANYA,TORREFIEL,39.49624,-0.37706,Private room,40,1,0,,,4,263
27337594,Lovely in Turia Gardens. Wifi,123160301,Eric,EXTRAMURS,LA PETXINA,39.47609,-0.39115,Entire home/apt,65,2,6,2019-02-12,1.09,17,147
27349249,Valencia Apartment,43965520,Valeriy,JESUS,LA RAIOSA,39.45826,-0.38685,Entire home/apt,60,2,9,2018-12-09,1.30,2,73
27349611,EL MAR,96278838,Mar,POBLATS MARITIMS,LA MALVA-ROSA,39.48594,-0.32704,Private room,35,4,1,2018-12-02,0.34,1,177
27350256,New Bilbao apartment with WiFi,153072572,Tangerine,LA SAIDIA,SANT ANTONI,39.48938,-0.37253,Entire home/apt,80,3,10,2018-10-26,1.48,10,331
27352654,APARTAMENTS VALÈNCIA CENTRE TORRES DE QUART,204674064,Apartaments València Centre,CIUTAT VELLA,EL PILAR,39.47463,-0.38321,Entire home/apt,250,1,19,2019-02-20,3.31,1,278
27353606,Travel Habitat Literato Azorín,97229818,Travel Habitat,L'EIXAMPLE,RUSSAFA,39.46143,-0.37345,Entire home/apt,78,1,0,,,34,215
27355354,"Piso 1,  Habitación 2,  para Largas Estadías",129561267,Merche,QUATRE CARRERES,MONT-OLIVET,39.45759,-0.36534,Private room,10,30,1,2019-01-31,1,5,223
27355728,FREE Breakfast- Twin room - old city,73606647,Doriana,EXTRAMURS,EL BOTANIC,39.47816,-0.38639,Private room,17,2,14,2019-02-26,2.09,2,296
27358470,Apartamento con vista al mar en  playa Malvarrosa,206169695,Concha,POBLATS MARITIMS,LA MALVA-ROSA,39.47632,-0.32758,Entire home/apt,100,1,2,2018-09-20,0.33,1,256
27360754,Gobernador Viejo,192274105,Living Valencia,CIUTAT VELLA,LA XEREA,39.47459,-0.37242,Entire home/apt,36,1,4,2018-11-26,0.91,38,54
27363894,Marga House 2,177694977,Marga,JESUS,CAMI REAL,39.43863,-0.39011,Private room,15,1,28,2019-02-19,4.00,3,337
27367458,La Casita de Lalo :),145338076,Rolando,RASCANYA,TORREFIEL,39.49567,-0.37196,Private room,18,1,4,2019-02-14,0.70,1,346
27369874,apartment near the AVE + wifi station,206261494,Concha,JESUS,LA RAIOSA,39.4608,-0.38764,Entire home/apt,99,3,7,2018-12-21,1.04,1,143
